"salchan1_name","chan3_name","chan2_name","chan1_name","sales1_name","dma1_name","dma2_name"
"GM","Other","Other","Tab","New Loyal KC","2_4","ZANESVILLE-OH"
"GM","Other","Other","Tab","New Loyal KC","3_1","LOS ANGELES-CA"
"GM","Other","Other","Tab","New Loyal KC","3_2","DALLAS-TX"
"GM","Other","Other","Tab","New Loyal KC","3_2","HOUSTON-TX"
"GM","Other","Other","Tab","New Loyal KC","3_2","SAN FRANCISCO-CA"
"GM","Other","Other","Tab","New Loyal KC","3_3","AUSTIN-TX"
"GM","Other","Other","Tab","New Loyal KC","3_3","FRESNO/VISALIA-CA"
"GM","Other","Other","Tab","New Loyal KC","3_3","RALEIGH-NC"
"GM","Other","Other","Tab","New Loyal KC","3_3","RICHMOND-VA"
"GM","Other","Other","Tab","New Loyal KC","3_3","SAN DIEGO-CA"
"GM","Other","Other","Tab","New Loyal KC","3_3","SEATTLE-WA"
"GM","Other","Other","Tab","New Loyal KC","3_4","ABILENE-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","ALBANY-GA"
"GM","Other","Other","Tab","New Loyal KC","3_4","AMARILLO-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","ANCHORAGE-AK"
"GM","Other","Other","Tab","New Loyal KC","3_4","BAKERSFIELD-CA"
"GM","Other","Other","Tab","New Loyal KC","3_4","BATON ROUGE-LA"
"GM","Other","Other","Tab","New Loyal KC","3_4","BEAUMONT/PORT ARTHUR-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","CASPER/RIVERTON-WY"
"GM","Other","Other","Tab","New Loyal KC","3_4","CHARLOTTESVILLE"
"GM","Other","Other","Tab","New Loyal KC","3_4","CHICO/REDDING-CA"
"GM","Other","Other","Tab","New Loyal KC","3_4","CORPUS CHRISTI-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","DOTHAN-AL"
"GM","Other","Other","Tab","New Loyal KC","3_4","EL PASO-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","EUGENE-OR"
"GM","Other","Other","Tab","New Loyal KC","3_4","EUREKA-CA"
"GM","Other","Other","Tab","New Loyal KC","3_4","FAYETTEVILLE/FT.SMIT-AR"
"GM","Other","Other","Tab","New Loyal KC","3_4","JACKSON-TN"
"GM","Other","Other","Tab","New Loyal KC","3_4","LAFAYETTE-LA"
"GM","Other","Other","Tab","New Loyal KC","3_4","LAKE CHARLES-LA"
"GM","Other","Other","Tab","New Loyal KC","3_4","LAREDO-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","LUBBOCK-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","MCALLEN-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","MIDLAND-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","MONROE/EL DORADO-LA"
"GM","Other","Other","Tab","New Loyal KC","3_4","MONTEREY/SALINAS-CA"
"GM","Other","Other","Tab","New Loyal KC","3_4","NEW ORLEANS-LA"
"GM","Other","Other","Tab","New Loyal KC","3_4","PALM SPRINGS-CA"
"GM","Other","Other","Tab","New Loyal KC","3_4","RENO-NV"
"GM","Other","Other","Tab","New Loyal KC","3_4","ROANOKE/LYNCHBURG-VA"
"GM","Other","Other","Tab","New Loyal KC","3_4","SAN ANGELO-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","SAN ANTONIO-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","SANTA BARBARA-CA"
"GM","Other","Other","Tab","New Loyal KC","3_4","SAVANNAH-GA"
"GM","Other","Other","Tab","New Loyal KC","3_4","SHERMAN/ADA-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","SHREVEPORT-LA"
"GM","Other","Other","Tab","New Loyal KC","3_4","TALLAHASSEE/THOMASVILLE-FL"
"GM","Other","Other","Tab","New Loyal KC","3_4","TEXARKANA-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","TUCSON-AZ"
"GM","Other","Other","Tab","New Loyal KC","3_4","TULSA-OK"
"GM","Other","Other","Tab","New Loyal KC","3_4","TWIN FALLS-ID"
"GM","Other","Other","Tab","New Loyal KC","3_4","TYLER/LONGVIEW-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","VICTORIA-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","WACO/TEMPLE/BRYAN-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","WICHITA FALLS-TX"
"GM","Other","Other","Tab","New Loyal KC","3_4","YUMA-AZ"
"GM","Other","Other","Tab","New Loyal NKC","1_1","CHICAGO-IL"
"GM","Other","Other","Tab","New Loyal NKC","1_1","DETROIT-MI"
"GM","Other","Other","Tab","New Loyal NKC","1_1","PHILADELPHIA-PA"
"GM","Other","Other","Tab","New Loyal NKC","1_1","TRI-STATE-NY/NJ/CT"
"GM","Other","Other","Tab","New Loyal NKC","1_2","ATLANTA-GA"
"GM","Other","Other","Tab","New Loyal NKC","1_2","BALTIMORE-MD"
"GM","Other","Other","Tab","New Loyal NKC","1_2","BOSTON-MA"
"GM","Other","Other","Tab","New Loyal NKC","1_2","CLEVELAND-OH"
"GM","Other","Other","Tab","New Loyal NKC","1_2","COLUMBUS-OH"
"GM","Other","Other","Tab","New Loyal NKC","1_2","DENVER-CO"
"GM","Other","Other","Tab","New Loyal NKC","1_2","HARRISBURG/LANCASTER-PA"
"GM","Other","Other","Tab","New Loyal NKC","1_2","MILWAUKEE-WI"
"GM","Other","Other","Tab","New Loyal NKC","1_2","MINNEAPOLIS-MN"
"GM","Other","Other","Tab","New Loyal NKC","1_2","NEW HAVEN/HARTFORD-CT"
"GM","Other","Other","Tab","New Loyal NKC","1_2","ORLANDO/DAYTONA/MELBOURNE-FL"
"GM","Other","Other","Tab","New Loyal NKC","1_3","CHAMPAIGN/SPRINGFIELD-IL"
"GM","Other","Other","Tab","New Loyal NKC","1_3","DAYTON-OH"
"GM","Other","Other","Tab","New Loyal NKC","1_3","FLAGSTAFF-AZ"
"GM","Other","Other","Tab","New Loyal NKC","1_3","FLINT/SAGINAW-BAY CITY-MI"
"GM","Other","Other","Tab","New Loyal NKC","1_3","GRAND RAPIDS/KALAMAZOO-MI"
"GM","Other","Other","Tab","New Loyal NKC","1_3","KANSAS CITY-KS / MO"
"GM","Other","Other","Tab","New Loyal NKC","1_3","LOUISVILLE-KY"
"GM","Other","Other","Tab","New Loyal NKC","1_3","PHOENIX-AZ"
"GM","Other","Other","Tab","New Loyal NKC","1_3","TOLEDO-OH"
"GM","Other","Other","Tab","New Loyal NKC","1_3","WILKES-BARRE-PA"
"GM","Other","Other","Tab","New Loyal NKC","1_4","ALBANY-NY"
"GM","Other","Other","Tab","New Loyal NKC","1_4","ALPENA-MI"
"GM","Other","Other","Tab","New Loyal NKC","1_4","BANGOR-ME"
"GM","Other","Other","Tab","New Loyal NKC","1_4","BINGHAMTON-NY"
"GM","Other","Other","Tab","New Loyal NKC","1_4","BURLINGTON-PLATTSBURGH-VT"
"GM","Other","Other","Tab","New Loyal NKC","1_4","CHARLESTON/HUNTINGTON-WV"
"GM","Other","Other","Tab","New Loyal NKC","1_4","COLUMBIA-SC"
"GM","Other","Other","Tab","New Loyal NKC","1_4","DAVENPORT-IA"
"GM","Other","Other","Tab","New Loyal NKC","1_4","DULUTH-MN"
"GM","Other","Other","Tab","New Loyal NKC","1_4","ELMIRA-NY"
"GM","Other","Other","Tab","New Loyal NKC","1_4","ERIE-PA"
"GM","Other","Other","Tab","New Loyal NKC","1_4","EVANSVILLE-IN"
"GM","Other","Other","Tab","New Loyal NKC","1_4","FORT WAYNE-IN"
"GM","Other","Other","Tab","New Loyal NKC","1_4","JOHNSTOWN/ALTOONA-PA"
"GM","Other","Other","Tab","New Loyal NKC","1_4","LANSING/JACKSON-MI"
"GM","Other","Other","Tab","New Loyal NKC","1_4","LIMA-OH"
"GM","Other","Other","Tab","New Loyal NKC","1_4","MARQUETTE-MI"
"GM","Other","Other","Tab","New Loyal NKC","1_4","MERIDIAN-MS"
"GM","Other","Other","Tab","New Loyal NKC","1_4","PEORIA/BLOOMINGTON-IL"
"GM","Other","Other","Tab","New Loyal NKC","1_4","PORTLAND-ME"
"GM","Other","Other","Tab","New Loyal NKC","1_4","QUINCY-IL"
"GM","Other","Other","Tab","New Loyal NKC","1_4","ROCHESTER-MN"
"GM","Other","Other","Tab","New Loyal NKC","1_4","ROCHESTER-NY"
"GM","Other","Other","Tab","New Loyal NKC","1_4","ROCKFORD-IL"
"GM","Other","Other","Tab","New Loyal NKC","1_4","SALISBURY-MD"
"GM","Other","Other","Tab","New Loyal NKC","1_4","SPRINGFIELD-MA"
"GM","Other","Other","Tab","New Loyal NKC","1_4","SPRINGFIELD-MO"
"GM","Other","Other","Tab","New Loyal NKC","1_4","ST. GEORGE-UT"
"GM","Other","Other","Tab","New Loyal NKC","1_4","SYRACUSE-NY"
"GM","Other","Other","Tab","New Loyal NKC","1_4","TERRE HAUTE-IN"
"GM","Other","Other","Tab","New Loyal NKC","1_4","UTICA-NY"
"GM","Other","Other","Tab","New Loyal NKC","1_4","WATERTOWN-NY"
"GM","Other","Other","Tab","New Loyal NKC","1_4","WAUSAU-WI"
"GM","Other","Other","Tab","New Loyal NKC","1_4","YOUNGSTOWN-OH"
"GM","Other","Other","Tab","New Loyal NKC","2_2","CINCINNATI-OH"
"GM","Other","Other","Tab","New Loyal NKC","2_2","INDIANAPOLIS-IN"
"GM","Other","Other","Tab","New Loyal NKC","2_2","PITTSBURGH-PA"
"GM","Other","Other","Tab","New Loyal NKC","2_2","SACRAMENTO-CA"
"GM","Other","Other","Tab","New Loyal NKC","2_2","ST. LOUIS-MO"
"GM","Other","Other","Tab","New Loyal NKC","2_2","WASHINGTON D.C."
"GM","Other","Other","Tab","New Loyal NKC","2_3","BUFFALO-NY"
"GM","Other","Other","Tab","New Loyal NKC","2_3","CHARLOTTE-NC"
"GM","Other","Other","Tab","New Loyal NKC","2_3","DES MOINES-IA"
"GM","Other","Other","Tab","New Loyal NKC","2_3","GREEN BAY/APPLETON-WI"
"GM","Other","Other","Tab","New Loyal NKC","2_3","GREENVILLE-SC"
"GM","Other","Other","Tab","New Loyal NKC","2_3","LAS VEGAS-NV"
"GM","Other","Other","Tab","New Loyal NKC","2_3","MADISON-WI"
"GM","Other","Other","Tab","New Loyal NKC","2_3","MIAMI/FT. LAUDERDALE-FL"
"GM","Other","Other","Tab","New Loyal NKC","2_3","NASHVILLE-TN"
"GM","Other","Other","Tab","New Loyal NKC","2_3","NORFOLK-VA"
"GM","Other","Other","Tab","New Loyal NKC","2_3","OKLAHOMA CITY-OK"
"GM","Other","Other","Tab","New Loyal NKC","2_3","OMAHA-NE"
"GM","Other","Other","Tab","New Loyal NKC","2_3","PORTLAND-OR"
"GM","Other","Other","Tab","New Loyal NKC","2_3","PROVIDENCE-RI"
"GM","Other","Other","Tab","New Loyal NKC","2_3","TAMPA/ST. PETE/LAKELAND-FL"
"GM","Other","Other","Tab","New Loyal NKC","2_4","ALBUQUERQUE/SANTA FE-NM"
"GM","Other","Other","Tab","New Loyal NKC","2_4","ALEXANDRIA-LA"
"GM","Other","Other","Tab","New Loyal NKC","2_4","AUGUSTA-GA"
"GM","Other","Other","Tab","New Loyal NKC","2_4","BEND-OR"
"GM","Other","Other","Tab","New Loyal NKC","2_4","BILLINGS-MT"
"GM","Other","Other","Tab","New Loyal NKC","2_4","BILOXI/GULFPORT-MS"
"GM","Other","Other","Tab","New Loyal NKC","2_4","BIRMINGHAM-AL"
"GM","Other","Other","Tab","New Loyal NKC","2_4","BLUEFIELD-WV"
"GM","Other","Other","Tab","New Loyal NKC","2_4","BOISE-ID"
"GM","Other","Other","Tab","New Loyal NKC","2_4","BOWLING GREEN-KY"
"GM","Other","Other","Tab","New Loyal NKC","2_4","BUTTE/BOZEMAN-MT"
"GM","Other","Other","Tab","New Loyal NKC","2_4","CEDAR RAPIDS-IA"
"GM","Other","Other","Tab","New Loyal NKC","2_4","CHARLESTON-SC"
"GM","Other","Other","Tab","New Loyal NKC","2_4","CHATTANOOGA-TN"
"GM","Other","Other","Tab","New Loyal NKC","2_4","CHEYENNE- WY"
"GM","Other","Other","Tab","New Loyal NKC","2_4","CLARKSBURG-WV"
"GM","Other","Other","Tab","New Loyal NKC","2_4","COLORADO SPRINGS-CO"
"GM","Other","Other","Tab","New Loyal NKC","2_4","COLUMBIA/JEFFERSON CITY-MO"
"GM","Other","Other","Tab","New Loyal NKC","2_4","COLUMBUS-GA"
"GM","Other","Other","Tab","New Loyal NKC","2_4","COLUMBUS/TUPELO/WESTPOINT-MS"
"GM","Other","Other","Tab","New Loyal NKC","2_4","FARGO-ND"
"GM","Other","Other","Tab","New Loyal NKC","2_4","FLORENCE/MYRTLE BEACH-SC"
"GM","Other","Other","Tab","New Loyal NKC","2_4","FORT MYERS/NAPLES-FL"
"GM","Other","Other","Tab","New Loyal NKC","2_4","GAINESVILLE-FL"
"GM","Other","Other","Tab","New Loyal NKC","2_4","GLENDIVE-MT"
"GM","Other","Other","Tab","New Loyal NKC","2_4","GRAND JUNCTION/MONTROSE-CO"
"GM","Other","Other","Tab","New Loyal NKC","2_4","GREAT FALLS-MT"
"GM","Other","Other","Tab","New Loyal NKC","2_4","GREENSBORO-NC"
"GM","Other","Other","Tab","New Loyal NKC","2_4","GREENVILLE-NC"
"GM","Other","Other","Tab","New Loyal NKC","2_4","GREENWOOD-MS"
"GM","Other","Other","Tab","New Loyal NKC","2_4","HARRISONBURG-VA"
"GM","Other","Other","Tab","New Loyal NKC","2_4","HATTIESBURG/LAUREL-MS"
"GM","Other","Other","Tab","New Loyal NKC","2_4","HELENA-MT"
"GM","Other","Other","Tab","New Loyal NKC","2_4","HUNTSVILLE-AL"
"GM","Other","Other","Tab","New Loyal NKC","2_4","IDAHO FALLS/POCATELLO-ID"
"GM","Other","Other","Tab","New Loyal NKC","2_4","JACKSON-MS"
"GM","Other","Other","Tab","New Loyal NKC","2_4","JACKSONVILLE-FL"
"GM","Other","Other","Tab","New Loyal NKC","2_4","JONESBORO-AR"
"GM","Other","Other","Tab","New Loyal NKC","2_4","JOPLIN/PITTSBURG-MO"
"GM","Other","Other","Tab","New Loyal NKC","2_4","KNOXVILLE-TN"
"GM","Other","Other","Tab","New Loyal NKC","2_4","LA CROSSE/EAU CLAIRE-WI"
"GM","Other","Other","Tab","New Loyal NKC","2_4","LAFAYETTE-IN"
"GM","Other","Other","Tab","New Loyal NKC","2_4","LEXINGTON-KY"
"GM","Other","Other","Tab","New Loyal NKC","2_4","LINCOLN-NE"
"GM","Other","Other","Tab","New Loyal NKC","2_4","LITTLE ROCK-AR"
"GM","Other","Other","Tab","New Loyal NKC","2_4","MACON-GA"
"GM","Other","Other","Tab","New Loyal NKC","2_4","MANKATO-MN"
"GM","Other","Other","Tab","New Loyal NKC","2_4","MEDFORD/KLAMATH FALLS-OR"
"GM","Other","Other","Tab","New Loyal NKC","2_4","MEMPHIS-TN"
"GM","Other","Other","Tab","New Loyal NKC","2_4","MINOT/BISMARCK-ND"
"GM","Other","Other","Tab","New Loyal NKC","2_4","MISSOULA-MT"
"GM","Other","Other","Tab","New Loyal NKC","2_4","MOBILE/PENSACOLA-AL / FL"
"GM","Other","Other","Tab","New Loyal NKC","2_4","MONTGOMERY-AL"
"GM","Other","Other","Tab","New Loyal NKC","2_4","OTTUMWA-IA"
"GM","Other","Other","Tab","New Loyal NKC","2_4","PADUCAH-KY"
"GM","Other","Other","Tab","New Loyal NKC","2_4","PANAMA CITY-FL"
"GM","Other","Other","Tab","New Loyal NKC","2_4","PARKERSBURG-WV"
"GM","Other","Other","Tab","New Loyal NKC","2_4","PRESQUE ISLE-ME"
"GM","Other","Other","Tab","New Loyal NKC","2_4","RAPID CITY-SD"
"GM","Other","Other","Tab","New Loyal NKC","2_4","SALT LAKE CITY-UT"
"GM","Other","Other","Tab","New Loyal NKC","2_4","SIOUX CITY-IA"
"GM","Other","Other","Tab","New Loyal NKC","2_4","SIOUX FALLS-SD"
"GM","Other","Other","Tab","New Loyal NKC","2_4","SOUTH BEND-IN"
"GM","Other","Other","Tab","New Loyal NKC","2_4","SPOKANE-WA"
"GM","Other","Other","Tab","New Loyal NKC","2_4","ST. JOSEPH-MO"
"GM","Other","Other","Tab","New Loyal NKC","2_4","TOPEKA-KS"
"GM","Other","Other","Tab","New Loyal NKC","2_4","TRAVERSE CITY-MI"
"GM","Other","Other","Tab","New Loyal NKC","2_4","TRI CITIES-TN"
"GM","Other","Other","Tab","New Loyal NKC","2_4","WEST PALM BEACH-FL"
"GM","Other","Other","Tab","New Loyal NKC","2_4","WHEELING-WV"
"GM","Other","Other","Tab","New Loyal NKC","2_4","WICHITA-KS"
"GM","Other","Other","Tab","New Loyal NKC","2_4","WILMINGTON-NC"
"GM","Other","Other","Tab","New Loyal NKC","2_4","YAKIMA-WA"
"GM","Other","Other","Tab","New Loyal NKC","2_4","ZANESVILLE-OH"
"GM","Other","Other","Tab","New Loyal NKC","3_1","LOS ANGELES-CA"
"GM","Other","Other","Tab","New Loyal NKC","3_2","DALLAS-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_2","HOUSTON-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_2","SAN FRANCISCO-CA"
"GM","Other","Other","Tab","New Loyal NKC","3_3","AUSTIN-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_3","FRESNO/VISALIA-CA"
"GM","Other","Other","Tab","New Loyal NKC","3_3","RALEIGH-NC"
"GM","Other","Other","Tab","New Loyal NKC","3_3","RICHMOND-VA"
"GM","Other","Other","Tab","New Loyal NKC","3_3","SAN DIEGO-CA"
"GM","Other","Other","Tab","New Loyal NKC","3_3","SEATTLE-WA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","ABILENE-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","ALBANY-GA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","AMARILLO-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","ANCHORAGE-AK"
"GM","Other","Other","Tab","New Loyal NKC","3_4","BAKERSFIELD-CA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","BATON ROUGE-LA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","BEAUMONT/PORT ARTHUR-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","CASPER/RIVERTON-WY"
"GM","Other","Other","Tab","New Loyal NKC","3_4","CHARLOTTESVILLE"
"GM","Other","Other","Tab","New Loyal NKC","3_4","CHICO/REDDING-CA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","CORPUS CHRISTI-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","DOTHAN-AL"
"GM","Other","Other","Tab","New Loyal NKC","3_4","EL PASO-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","EUGENE-OR"
"GM","Other","Other","Tab","New Loyal NKC","3_4","EUREKA-CA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","FAYETTEVILLE/FT.SMIT-AR"
"GM","Other","Other","Tab","New Loyal NKC","3_4","JACKSON-TN"
"GM","Other","Other","Tab","New Loyal NKC","3_4","LAFAYETTE-LA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","LAKE CHARLES-LA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","LAREDO-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","LUBBOCK-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","MCALLEN-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","MIDLAND-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","MONROE/EL DORADO-LA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","MONTEREY/SALINAS-CA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","NEW ORLEANS-LA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","PALM SPRINGS-CA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","RENO-NV"
"GM","Other","Other","Tab","New Loyal NKC","3_4","ROANOKE/LYNCHBURG-VA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","SAN ANGELO-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","SAN ANTONIO-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","SANTA BARBARA-CA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","SAVANNAH-GA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","SHERMAN/ADA-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","SHREVEPORT-LA"
"GM","Other","Other","Tab","New Loyal NKC","3_4","TALLAHASSEE/THOMASVILLE-FL"
"GM","Other","Other","Tab","New Loyal NKC","3_4","TEXARKANA-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","TUCSON-AZ"
"GM","Other","Other","Tab","New Loyal NKC","3_4","TULSA-OK"
"GM","Other","Other","Tab","New Loyal NKC","3_4","TWIN FALLS-ID"
"GM","Other","Other","Tab","New Loyal NKC","3_4","TYLER/LONGVIEW-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","VICTORIA-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","WACO/TEMPLE/BRYAN-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","WICHITA FALLS-TX"
"GM","Other","Other","Tab","New Loyal NKC","3_4","YUMA-AZ"
"GM","Other","Other","Tab","New Non-Loyal KC","1_1","CHICAGO-IL"
"GM","Other","Other","Tab","New Non-Loyal KC","1_1","DETROIT-MI"
"GM","Other","Other","Tab","New Non-Loyal KC","1_1","PHILADELPHIA-PA"
"GM","Other","Other","Tab","New Non-Loyal KC","1_1","TRI-STATE-NY/NJ/CT"
"GM","Other","Other","Tab","New Non-Loyal KC","1_2","ATLANTA-GA"
"GM","Other","Other","Tab","New Non-Loyal KC","1_2","BALTIMORE-MD"
"GM","Other","Other","Tab","New Non-Loyal KC","1_2","BOSTON-MA"
"GM","Other","Other","Tab","New Non-Loyal KC","1_2","CLEVELAND-OH"
"GM","Other","Other","Tab","New Non-Loyal KC","1_2","COLUMBUS-OH"
"GM","Other","Other","Tab","New Non-Loyal KC","1_2","DENVER-CO"
"GM","Other","Other","Tab","New Non-Loyal KC","1_2","HARRISBURG/LANCASTER-PA"
"GM","Other","Other","Tab","New Non-Loyal KC","1_2","MILWAUKEE-WI"
"GM","Other","Other","Tab","New Non-Loyal KC","1_2","MINNEAPOLIS-MN"
"GM","Other","Other","Tab","New Non-Loyal KC","1_2","NEW HAVEN/HARTFORD-CT"
"GM","Other","Other","Tab","New Non-Loyal KC","1_2","ORLANDO/DAYTONA/MELBOURNE-FL"
"GM","Other","Other","Tab","New Non-Loyal KC","1_3","CHAMPAIGN/SPRINGFIELD-IL"
"GM","Other","Other","Tab","New Non-Loyal KC","1_3","DAYTON-OH"
"GM","Other","Other","Tab","New Non-Loyal KC","1_3","FLAGSTAFF-AZ"
"GM","Other","Other","Tab","New Non-Loyal KC","1_3","FLINT/SAGINAW-BAY CITY-MI"
"GM","Other","Other","Tab","New Non-Loyal KC","1_3","GRAND RAPIDS/KALAMAZOO-MI"
"GM","Other","Other","Tab","New Non-Loyal KC","1_3","KANSAS CITY-KS / MO"
"GM","Other","Other","Tab","New Non-Loyal KC","1_3","LOUISVILLE-KY"
"GM","Other","Other","Tab","New Non-Loyal KC","1_3","PHOENIX-AZ"
"GM","Other","Other","Tab","New Non-Loyal KC","1_3","TOLEDO-OH"
"GM","Other","Other","Tab","New Non-Loyal KC","1_3","WILKES-BARRE-PA"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","ALBANY-NY"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","ALPENA-MI"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","BANGOR-ME"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","BINGHAMTON-NY"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","BURLINGTON-PLATTSBURGH-VT"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","CHARLESTON/HUNTINGTON-WV"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","COLUMBIA-SC"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","DAVENPORT-IA"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","DULUTH-MN"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","ELMIRA-NY"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","ERIE-PA"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","EVANSVILLE-IN"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","FORT WAYNE-IN"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","JOHNSTOWN/ALTOONA-PA"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","LANSING/JACKSON-MI"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","LIMA-OH"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","MARQUETTE-MI"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","MERIDIAN-MS"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","PEORIA/BLOOMINGTON-IL"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","PORTLAND-ME"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","QUINCY-IL"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","ROCHESTER-MN"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","ROCHESTER-NY"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","ROCKFORD-IL"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","SALISBURY-MD"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","SPRINGFIELD-MA"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","SPRINGFIELD-MO"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","ST. GEORGE-UT"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","SYRACUSE-NY"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","TERRE HAUTE-IN"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","UTICA-NY"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","WATERTOWN-NY"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","WAUSAU-WI"
"GM","Other","Other","Tab","New Non-Loyal KC","1_4","YOUNGSTOWN-OH"
"GM","Other","Other","Tab","New Non-Loyal KC","2_2","CINCINNATI-OH"
"GM","Other","Other","Tab","New Non-Loyal KC","2_2","INDIANAPOLIS-IN"
"GM","Other","Other","Tab","New Non-Loyal KC","2_2","PITTSBURGH-PA"
"GM","Other","Other","Tab","New Non-Loyal KC","2_2","SACRAMENTO-CA"
"GM","Other","Other","Tab","New Non-Loyal KC","2_2","ST. LOUIS-MO"
"GM","Other","Other","Tab","New Non-Loyal KC","2_2","WASHINGTON D.C."
"GM","Other","Other","Tab","New Non-Loyal KC","2_3","BUFFALO-NY"
"GM","Other","Other","Tab","New Non-Loyal KC","2_3","CHARLOTTE-NC"
"GM","Other","Other","Tab","New Non-Loyal KC","2_3","DES MOINES-IA"
"GM","Other","Other","Tab","New Non-Loyal KC","2_3","GREEN BAY/APPLETON-WI"
"GM","Other","Other","Tab","New Non-Loyal KC","2_3","GREENVILLE-SC"
"GM","Other","Other","Tab","New Non-Loyal KC","2_3","LAS VEGAS-NV"
